Year,Island,Reef ID,Transect ID,Distance ID,Shoot ID,Blade ID,Reef,Transect,Distance,Shoot,Blade,Growth,Width,Growth duration,Growth per day,Growth area
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_2,2018_MOW2_3_2_1,2018_MOW2_3_2_1_1,MOW2,3,2,1,1,38,10,11,3.45,34.55
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_2,2018_MOW2_3_2_1,2018_MOW2_3_2_1_2,MOW2,3,2,1,2,18,10,11,1.64,16.36
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_2,2018_MOW2_3_2_1,2018_MOW2_3_2_1_3,MOW2,3,2,1,3,22,10,11,2,20
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_2,2018_MOW2_3_2_2,2018_MOW2_3_2_2_1,MOW2,3,2,2,1,10,8,11,0.91,7.27
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_2,2018_MOW2_3_2_2,2018_MOW2_3_2_2_2,MOW2,3,2,2,2,32,8,11,2.91,23.27
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_2,2018_MOW2_3_2_3,2018_MOW2_3_2_3_1,MOW2,3,2,3,1,46,8,11,4.18,33.45
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_2,2018_MOW2_3_2_3,2018_MOW2_3_2_3_2,MOW2,3,2,3,2,32,8,11,2.91,23.27
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_2,2018_MOW2_3_2_4,2018_MOW2_3_2_4_1,MOW2,3,2,4,1,38,5,11,3.45,17.27
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_2,2018_MOW2_3_2_4,2018_MOW2_3_2_4_2,MOW2,3,2,4,2,35,5,11,3.18,15.91
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_2,2018_MOW2_3_2_5,2018_MOW2_3_2_5_1,MOW2,3,2,5,1,47,5.5,11,4.27,23.5
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_2,2018_MOW2_3_2_5,2018_MOW2_3_2_5_2,MOW2,3,2,5,2,15,5.5,11,1.36,7.5
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_3,2018_MOW2_1_3_1,2018_MOW2_1_3_1_1,MOW2,1,3,1,1,24,9.5,11,2.18,20.73
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_3,2018_MOW2_1_3_1,2018_MOW2_1_3_1_2,MOW2,1,3,1,2,4,9.5,11,0.36,3.45
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_3,2018_MOW2_1_3_1,2018_MOW2_1_3_1_3,MOW2,1,3,1,3,25,9.5,11,2.27,21.59
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_3,2018_MOW2_1_3_2,2018_MOW2_1_3_2_1,MOW2,1,3,2,1,40,8,11,3.64,29.09
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_3,2018_MOW2_1_3_2,2018_MOW2_1_3_2_2,MOW2,1,3,2,2,25,8,11,2.27,18.18
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_3,2018_MOW2_1_3_3,2018_MOW2_1_3_3_1,MOW2,1,3,3,1,55,8,11,5,40
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_3,2018_MOW2_1_3_3,2018_MOW2_1_3_3_2,MOW2,1,3,3,2,26,8,11,2.36,18.91
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_3,2018_MOW2_1_3_4,2018_MOW2_1_3_4_1,MOW2,1,3,4,1,35,6.5,11,3.18,20.68
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_3,2018_MOW2_1_3_4,2018_MOW2_1_3_4_2,MOW2,1,3,4,2,35,6.5,11,3.18,20.68
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_3,2018_MOW2_1_3_5,2018_MOW2_1_3_5_1,MOW2,1,3,5,1,45,8,11,4.09,32.73
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_3,2018_MOW2_1_3_5,2018_MOW2_1_3_5_2,MOW2,1,3,5,2,30,8,11,2.73,21.82
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_3,2018_MOW2_2_3_1,2018_MOW2_2_3_1_1,MOW2,2,3,1,1,42,8.5,11,3.82,32.45
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_3,2018_MOW2_2_3_1,2018_MOW2_2_3_1_2,MOW2,2,3,1,2,21,8.5,11,1.91,16.23
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_3,2018_MOW2_2_3_2,2018_MOW2_2_3_2_1,MOW2,2,3,2,1,15,8,11,1.36,10.91
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_3,2018_MOW2_2_3_2,2018_MOW2_2_3_2_2,MOW2,2,3,2,2,13,8,11,1.18,9.45
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_3,2018_MOW2_2_3_3,2018_MOW2_2_3_3_1,MOW2,2,3,3,1,42,9,11,3.82,34.36
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_3,2018_MOW2_2_3_3,2018_MOW2_2_3_3_2,MOW2,2,3,3,2,15,9,11,1.36,12.27
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_3,2018_MOW2_2_3_4,2018_MOW2_2_3_4_1,MOW2,2,3,4,1,35,8,11,3.18,25.45
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_3,2018_MOW2_2_3_4,2018_MOW2_2_3_4_2,MOW2,2,3,4,2,28,8,11,2.55,20.36
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_3,2018_MOW2_2_3_5,2018_MOW2_2_3_5_1,MOW2,2,3,5,1,51,8,11,4.64,37.09
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_3,2018_MOW2_2_3_5,2018_MOW2_2_3_5_2,MOW2,2,3,5,2,9,8,11,0.82,6.55
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_3,2018_MOW2_2_3_6,2018_MOW2_2_3_6_1,MOW2,2,3,6,1,35,8,11,3.18,25.45
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_3,2018_MOW2_2_3_6,2018_MOW2_2_3_6_2,MOW2,2,3,6,2,20,8,11,1.82,14.55
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_3,2018_MOW2_3_3_1,2018_MOW2_3_3_1_1,MOW2,3,3,1,1,35,6,11,3.18,19.09
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_3,2018_MOW2_3_3_1,2018_MOW2_3_3_1_2,MOW2,3,3,1,2,23,6,11,2.09,12.55
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_3,2018_MOW2_3_3_2,2018_MOW2_3_3_2_1,MOW2,3,3,2,1,23,6,11,2.09,12.55
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_3,2018_MOW2_3_3_2,2018_MOW2_3_3_2_2,MOW2,3,3,2,2,20,6,11,1.82,10.91
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_3,2018_MOW2_3_3_3,2018_MOW2_3_3_3_1,MOW2,3,3,3,1,33,7,11,3,21
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_3,2018_MOW2_3_3_3,2018_MOW2_3_3_3_2,MOW2,3,3,3,2,38,7,11,3.45,24.18
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_3,2018_MOW2_3_3_4,2018_MOW2_3_3_4_1,MOW2,3,3,4,1,13,6,11,1.18,7.09
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_3,2018_MOW2_3_3_4,2018_MOW2_3_3_4_2,MOW2,3,3,4,2,24,6,11,2.18,13.09
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_4,2018_MOW2_1_4_1,2018_MOW2_1_4_1_1,MOW2,1,4,1,1,45,8.5,11,4.09,34.77
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_4,2018_MOW2_1_4_1,2018_MOW2_1_4_1_2,MOW2,1,4,1,2,40,8.5,11,3.64,30.91
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_4,2018_MOW2_1_4_2,2018_MOW2_1_4_2_1,MOW2,1,4,2,1,41,10,11,3.73,37.27
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_4,2018_MOW2_1_4_2,2018_MOW2_1_4_2_2,MOW2,1,4,2,2,38,10,11,3.45,34.55
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_4,2018_MOW2_1_4_3,2018_MOW2_1_4_3_1,MOW2,1,4,3,1,25,8.5,11,2.27,19.32
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_4,2018_MOW2_1_4_3,2018_MOW2_1_4_3_2,MOW2,1,4,3,2,35,8.5,11,3.18,27.05
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_4,2018_MOW2_1_4_4,2018_MOW2_1_4_4_1,MOW2,1,4,4,1,17,6,11,1.55,9.27
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_4,2018_MOW2_1_4_4,2018_MOW2_1_4_4_2,MOW2,1,4,4,2,25,6,11,2.27,13.64
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_4,2018_MOW2_1_4_5,2018_MOW2_1_4_5_1,MOW2,1,4,5,1,43,8.5,11,3.91,33.23
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_4,2018_MOW2_1_4_5,2018_MOW2_1_4_5_2,MOW2,1,4,5,2,38,8.5,11,3.45,29.36
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_4,2018_MOW2_1_4_6,2018_MOW2_1_4_6_1,MOW2,1,4,6,1,20,6.5,11,1.82,11.82
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_4,2018_MOW2_1_4_6,2018_MOW2_1_4_6_2,MOW2,1,4,6,2,42,6.5,11,3.82,24.82
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_4,2018_MOW2_1_4_7,2018_MOW2_1_4_7_1,MOW2,1,4,7,1,50,7,11,4.55,31.82
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_4,2018_MOW2_1_4_7,2018_MOW2_1_4_7_2,MOW2,1,4,7,2,10,7,11,0.91,6.36
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_4,2018_MOW2_1_4_7,2018_MOW2_1_4_7_3,MOW2,1,4,7,3,5,7,11,0.45,3.18
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_4,2018_MOW2_2_4_1,2018_MOW2_2_4_1_1,MOW2,2,4,1,1,38,7,11,3.45,24.18
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_4,2018_MOW2_2_4_1,2018_MOW2_2_4_1_2,MOW2,2,4,1,2,16,7,11,1.45,10.18
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_4,2018_MOW2_2_4_2,2018_MOW2_2_4_2_1,MOW2,2,4,2,1,47,7,11,4.27,29.91
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_4,2018_MOW2_2_4_2,2018_MOW2_2_4_2_2,MOW2,2,4,2,2,28,7,11,2.55,17.82
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_4,2018_MOW2_2_4_3,2018_MOW2_2_4_3_1,MOW2,2,4,3,1,32,7,11,2.91,20.36
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_4,2018_MOW2_2_4_3,2018_MOW2_2_4_3_2,MOW2,2,4,3,2,38,7,11,3.45,24.18
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_4,2018_MOW2_2_4_4,2018_MOW2_2_4_4_1,MOW2,2,4,4,1,35,6,11,3.18,19.09
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_4,2018_MOW2_2_4_5,2018_MOW2_2_4_5_1,MOW2,2,4,5,1,54,9,11,4.91,44.18
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_4,2018_MOW2_2_4_5,2018_MOW2_2_4_5_2,MOW2,2,4,5,2,49,9,11,4.45,40.09
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_4,2018_MOW2_2_4_6,2018_MOW2_2_4_6_1,MOW2,2,4,6,1,2,6.5,11,0.18,1.18
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_4,2018_MOW2_2_4_6,2018_MOW2_2_4_6_2,MOW2,2,4,6,2,41,6.5,11,3.73,24.23
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_4,2018_MOW2_2_4_7,2018_MOW2_2_4_7_1,MOW2,2,4,7,1,32,9,11,2.91,26.18
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_4,2018_MOW2_2_4_7,2018_MOW2_2_4_7_2,MOW2,2,4,7,2,3,9,11,0.27,2.45
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_4,2018_MOW2_2_4_7,2018_MOW2_2_4_7_3,MOW2,2,4,7,3,35,9,11,3.18,28.64
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_4,2018_MOW2_3_4_1,2018_MOW2_3_4_1_1,MOW2,3,4,1,1,18,9,11,1.64,14.73
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_4,2018_MOW2_3_4_1,2018_MOW2_3_4_1_2,MOW2,3,4,1,2,14,9,11,1.27,11.45
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_4,2018_MOW2_3_4_2,2018_MOW2_3_4_2_1,MOW2,3,4,2,1,61,10,11,5.55,55.45
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_4,2018_MOW2_3_4_2,2018_MOW2_3_4_2_2,MOW2,3,4,2,2,49,10,11,4.45,44.55
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_4,2018_MOW2_3_4_3,2018_MOW2_3_4_3_1,MOW2,3,4,3,1,45,10,11,4.09,40.91
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_4,2018_MOW2_3_4_3,2018_MOW2_3_4_3_2,MOW2,3,4,3,2,8,10,11,0.73,7.27
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_4,2018_MOW2_3_4_3,2018_MOW2_3_4_3_3,MOW2,3,4,3,3,25,10,11,2.27,22.73
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_4,2018_MOW2_3_4_4,2018_MOW2_3_4_4_1,MOW2,3,4,4,1,38,7,11,3.45,24.18
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_4,2018_MOW2_3_4_4,2018_MOW2_3_4_4_2,MOW2,3,4,4,2,33,7,11,3,21
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_4,2018_MOW2_3_4_5,2018_MOW2_3_4_5_1,MOW2,3,4,5,1,47,8,11,4.27,34.18
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_4,2018_MOW2_3_4_5,2018_MOW2_3_4_5_2,MOW2,3,4,5,2,7,8,11,0.64,5.09
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_4,2018_MOW2_3_4_5,2018_MOW2_3_4_5_3,MOW2,3,4,5,3,25,8,11,2.27,18.18
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_4,2018_MOW2_3_4_6,2018_MOW2_3_4_6_1,MOW2,3,4,6,1,38,8,11,3.45,27.64
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_4,2018_MOW2_3_4_6,2018_MOW2_3_4_6_2,MOW2,3,4,6,2,16,8,11,1.45,11.64
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_4,2018_MOW2_3_4_6,2018_MOW2_3_4_6_3,MOW2,3,4,6,3,7,8,11,0.64,5.09
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_4,2018_MOW2_3_4_7,2018_MOW2_3_4_7_1,MOW2,3,4,7,1,50,7,11,4.55,31.82
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_4,2018_MOW2_3_4_7,2018_MOW2_3_4_7_2,MOW2,3,4,7,2,26,7,11,2.36,16.55
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_6,2018_MOW2_1_6_1,2018_MOW2_1_6_1_1,MOW2,1,6,1,1,27,6.5,11,2.45,15.95
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_6,2018_MOW2_1_6_1,2018_MOW2_1_6_1_2,MOW2,1,6,1,2,38,6.5,11,3.45,22.45
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_6,2018_MOW2_1_6_2,2018_MOW2_1_6_2_1,MOW2,1,6,2,1,56,7,11,5.09,35.64
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_6,2018_MOW2_1_6_2,2018_MOW2_1_6_2_2,MOW2,1,6,2,2,40,7,11,3.64,25.45
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_6,2018_MOW2_1_6_3,2018_MOW2_1_6_3_1,MOW2,1,6,3,1,57,7,11,5.18,36.27
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_6,2018_MOW2_1_6_3,2018_MOW2_1_6_3_2,MOW2,1,6,3,2,47,7,11,4.27,29.91
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_6,2018_MOW2_1_6_4,2018_MOW2_1_6_4_1,MOW2,1,6,4,1,20,9.5,11,1.82,17.27
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_6,2018_MOW2_1_6_4,2018_MOW2_1_6_4_2,MOW2,1,6,4,2,60,9.5,11,5.45,51.82
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_6,2018_MOW2_1_6_5,2018_MOW2_1_6_5_1,MOW2,1,6,5,1,5,8,11,0.45,3.64
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_6,2018_MOW2_1_6_5,2018_MOW2_1_6_5_2,MOW2,1,6,5,2,38,8,11,3.45,27.64
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_6,2018_MOW2_1_6_6,2018_MOW2_1_6_6_1,MOW2,1,6,6,1,45,7,11,4.09,28.64
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_6,2018_MOW2_1_6_6,2018_MOW2_1_6_6_2,MOW2,1,6,6,2,6,7,11,0.55,3.82
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_6,2018_MOW2_1_6_6,2018_MOW2_1_6_6_3,MOW2,1,6,6,3,31,7,11,2.82,19.73
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_6,2018_MOW2_1_6_7,2018_MOW2_1_6_7_1,MOW2,1,6,7,1,12,7,11,1.09,7.64
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_6,2018_MOW2_1_6_7,2018_MOW2_1_6_7_2,MOW2,1,6,7,2,50,7,11,4.55,31.82
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_6,2018_MOW2_2_6_1,2018_MOW2_2_6_1_1,MOW2,2,6,1,1,50,9,11,4.55,40.91
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_6,2018_MOW2_2_6_1,2018_MOW2_2_6_1_2,MOW2,2,6,1,2,26,9,11,2.36,21.27
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_6,2018_MOW2_2_6_2,2018_MOW2_2_6_2_1,MOW2,2,6,2,1,8,8.5,11,0.73,6.18
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_6,2018_MOW2_2_6_2,2018_MOW2_2_6_2_2,MOW2,2,6,2,2,44,8.5,11,4,34
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_6,2018_MOW2_2_6_3,2018_MOW2_2_6_3_1,MOW2,2,6,3,1,40,7,11,3.64,25.45
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_6,2018_MOW2_2_6_3,2018_MOW2_2_6_3_2,MOW2,2,6,3,2,25,7,11,2.27,15.91
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_6,2018_MOW2_2_6_4,2018_MOW2_2_6_4_1,MOW2,2,6,4,1,30,6,11,2.73,16.36
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_6,2018_MOW2_2_6_4,2018_MOW2_2_6_4_2,MOW2,2,6,4,2,15,6,11,1.36,8.18
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_6,2018_MOW2_2_6_5,2018_MOW2_2_6_5_1,MOW2,2,6,5,1,40,9,11,3.64,32.73
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_6,2018_MOW2_2_6_5,2018_MOW2_2_6_5_2,MOW2,2,6,5,2,38,9,11,3.45,31.09
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_6,2018_MOW2_3_6_1,2018_MOW2_3_6_1_1,MOW2,3,6,1,1,37,6.5,11,3.36,21.86
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_6,2018_MOW2_3_6_2,2018_MOW2_3_6_2_1,MOW2,3,6,2,1,45,7,11,4.09,28.64
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_6,2018_MOW2_3_6_2,2018_MOW2_3_6_2_2,MOW2,3,6,2,2,32,7,11,2.91,20.36
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_6,2018_MOW2_3_6_3,2018_MOW2_3_6_3_1,MOW2,3,6,3,1,17,7,11,1.55,10.82
2018,Bahamas,2018_MOW2,2018_MOW2_3,2018_MOW2_3_6,2018_MOW2_3_6_3,2018_MOW2_3_6_3_2,MOW2,3,6,3,2,32,7,11,2.91,20.36
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_12,2018_MOW2_1_12_1,2018_MOW2_1_12_1_1,MOW2,1,12,1,1,8,9,11,0.73,6.55
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_12,2018_MOW2_1_12_1,2018_MOW2_1_12_1_2,MOW2,1,12,1,2,33,9,11,3,27
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_12,2018_MOW2_1_12_2,2018_MOW2_1_12_2_1,MOW2,1,12,2,1,18,9.5,11,1.64,15.55
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_12,2018_MOW2_1_12_2,2018_MOW2_1_12_2_2,MOW2,1,12,2,2,40,9.5,11,3.64,34.55
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_12,2018_MOW2_1_12_3,2018_MOW2_1_12_3_1,MOW2,1,12,3,1,43,9,11,3.91,35.18
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_12,2018_MOW2_1_12_3,2018_MOW2_1_12_3_2,MOW2,1,12,3,2,14,9,11,1.27,11.45
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_12,2018_MOW2_1_12_3,2018_MOW2_1_12_3_3,MOW2,1,12,3,3,10,9,11,0.91,8.18
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_12,2018_MOW2_1_12_4,2018_MOW2_1_12_4_1,MOW2,1,12,4,1,40,9,11,3.64,32.73
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_12,2018_MOW2_1_12_4,2018_MOW2_1_12_4_2,MOW2,1,12,4,2,8,9,11,0.73,6.55
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_12,2018_MOW2_1_12_4,2018_MOW2_1_12_4_3,MOW2,1,12,4,3,29,9,11,2.64,23.73
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_12,2018_MOW2_1_12_5,2018_MOW2_1_12_5_1,MOW2,1,12,5,1,40,10,11,3.64,36.36
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_12,2018_MOW2_1_12_5,2018_MOW2_1_12_5_2,MOW2,1,12,5,2,17,10,11,1.55,15.45
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_12,2018_MOW2_1_12_6,2018_MOW2_1_12_6_1,MOW2,1,12,6,1,22,9.5,11,2,19
2018,Bahamas,2018_MOW2,2018_MOW2_1,2018_MOW2_1_12,2018_MOW2_1_12_6,2018_MOW2_1_12_6_2,MOW2,1,12,6,2,38,9.5,11,3.45,32.82
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_12,2018_MOW2_2_12_1,2018_MOW2_2_12_1_1,MOW2,2,12,1,1,30,7,11,2.73,19.09
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_12,2018_MOW2_2_12_1,2018_MOW2_2_12_1_2,MOW2,2,12,1,2,32,7,11,2.91,20.36
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_12,2018_MOW2_2_12_2,2018_MOW2_2_12_2_1,MOW2,2,12,2,1,35,10,11,3.18,31.82
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_12,2018_MOW2_2_12_2,2018_MOW2_2_12_2_2,MOW2,2,12,2,2,10,10,11,0.91,9.09
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_12,2018_MOW2_2_12_3,2018_MOW2_2_12_3_1,MOW2,2,12,3,1,7,8.5,11,0.64,5.41
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_12,2018_MOW2_2_12_3,2018_MOW2_2_12_3_2,MOW2,2,12,3,2,34,8.5,11,3.09,26.27
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_12,2018_MOW2_2_12_4,2018_MOW2_2_12_4_1,MOW2,2,12,4,1,32,6,11,2.91,17.45
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_12,2018_MOW2_2_12_4,2018_MOW2_2_12_4_2,MOW2,2,12,4,2,13,6,11,1.18,7.09
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_12,2018_MOW2_2_12_5,2018_MOW2_2_12_5_1,MOW2,2,12,5,1,45,8,11,4.09,32.73
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_12,2018_MOW2_2_12_5,2018_MOW2_2_12_5_2,MOW2,2,12,5,2,38,8,11,3.45,27.64
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_12,2018_MOW2_2_12_6,2018_MOW2_2_12_6_1,MOW2,2,12,6,1,72,7,11,6.55,45.82
2018,Bahamas,2018_MOW2,2018_MOW2_2,2018_MOW2_2_12,2018_MOW2_2_12_6,2018_MOW2_2_12_6_2,MOW2,2,12,6,2,42,7,11,3.82,26.73
